Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       1/1           _fu2___ZSt4cout [411]
[176]    0.0    0.00    0.00       1         readFile(char*, RayTracer*) [176]
-----------------------------------------------
                0.00    0.00       1/1           _fu3___ZSt4cout [2]
[177]    0.0    0.00    0.00       1         RayTracer::~RayTracer() [177]
                0.00    0.00       1/2           Scene::~Scene() [128]
-----------------------------------------------
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<Primitive*> >::construct<Primitive*, Primitive* const&>(std::allocator<Primitive*>&, Primitive**, Primitive* const&) [189]
[178]    0.0    0.00    0.00       1         void __gnu_cxx::new_allocator<Primitive*>::construct<Primitive*, Primitive* const&>(Primitive**, Primitive* const&) [178]
                0.00    0.00       1/3           Primitive* const& std::forward<Primitive* const&>(std::remove_reference<Primitive* const&>::type&) [127]
                0.00    0.00       1/329160      operator new(unsigned int, void*) [84]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Light, std::allocator<Light> >::operator=(std::vector<Light, std::allocator<Light> > const&) [39]
[179]    0.0    0.00    0.00       1         __gnu_cxx::__alloc_traits<std::allocator<Light>, Light>::_S_propagate_on_copy_assign() [179]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Primitive*, std::allocator<Primitive*> >::operator=(std::vector<Primitive*, std::allocator<Primitive*> > const&) [61]
[180]    0.0    0.00    0.00       1         __gnu_cxx::__alloc_traits<std::allocator<Primitive*>, Primitive*>::_S_propagate_on_copy_assign() [180]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<Light, std::allocator<Light> >::_M_realloc_insert<Light const&>(__gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > >, Light const&) [55]
[181]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > >::difference_type __gnu_cxx::operator-<Light*, std::vector<Light, std::allocator<Light> > >(__gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > > const&, __gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > > const&) [181]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > >::base() const [115]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<Primitive*, std::allocator<Primitive*> >::_M_realloc_insert<Primitive* const&>(__gnu_cxx::__normal_iterator<Primitive**, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive* const&) [42]
[182]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<Primitive**, std::vector<Primitive*, std::allocator<Primitive*> > >::difference_type __gnu_cxx::operator-<Primitive**, std::vector<Primitive*, std::allocator<Primitive*> > >(__gnu_cxx::__normal_iterator<Primitive**, std::vector<Primitive*, std::allocator<Primitive*> > > const&, __gnu_cxx::__normal_iterator<Primitive**, std::vector<Primitive*, std::allocator<Primitive*> > > const&) [182]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<Primitive**, std::vector<Primitive*, std::allocator<Primitive*> > >::base() const [116]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<Light, std::allocator<Light> >::_M_realloc_insert<Light const&>(__gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > >, Light const&) [55]
[183]    0.0    0.00    0.00       1         std::vector<Light, std::allocator<Light> >::_M_check_len(unsigned int, char const*) const [183]
                0.00    0.00       4/1316633     std::vector<Light, std::allocator<Light> >::size() const [68]
                0.00    0.00       2/2           std::vector<Light, std::allocator<Light> >::max_size() const [140]
                0.00    0.00       1/2           unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [172]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Light, std::allocator<Light> >::operator=(std::vector<Light, std::allocator<Light> > const&) [39]
[184]    0.0    0.00    0.00       1         std::vector<Light, std::allocator<Light> >::capacity() const [184]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Primitive*, std::allocator<Primitive*> >::operator=(std::vector<Primitive*, std::allocator<Primitive*> > const&) [61]
[185]    0.0    0.00    0.00       1         std::vector<Primitive*, std::allocator<Primitive*> >::end() const [185]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >::__normal_iterator(Primitive* const* const&) [136]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Primitive*, std::allocator<Primitive*> >::operator=(std::vector<Primitive*, std::allocator<Primitive*> > const&) [61]
[186]    0.0    0.00    0.00       1         std::vector<Primitive*, std::allocator<Primitive*> >::begin() const [186]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >::__normal_iterator(Primitive* const* const&) [136]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Primitive*, std::allocator<Primitive*> >::operator=(std::vector<Primitive*, std::allocator<Primitive*> > const&) [61]
[187]    0.0    0.00    0.00       1         std::vector<Primitive*, std::allocator<Primitive*> >::capacity() const [187]
-----------------------------------------------
                0.00    0.00       1/1           Primitive** std::__copy_move_a<false, Primitive* const*, Primitive**>(Primitive* const*, Primitive* const*, Primitive**) [196]
[188]    0.0    0.00    0.00       1         Primitive** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Primitive*>(Primitive* const*, Primitive* const*, Primitive**) [188]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<Primitive*, std::allocator<Primitive*> >::_M_realloc_insert<Primitive* const&>(__gnu_cxx::__normal_iterator<Primitive**, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive* const&) [42]
[189]    0.0    0.00    0.00       1         void std::allocator_traits<std::allocator<Primitive*> >::construct<Primitive*, Primitive* const&>(std::allocator<Primitive*>&, Primitive**, Primitive* const&) [189]
                0.00    0.00       1/3           Primitive* const& std::forward<Primitive* const&>(std::remove_reference<Primitive* const&>::type&) [127]
                0.00    0.00       1/1           void __gnu_cxx::new_allocator<Primitive*>::construct<Primitive*, Primitive* const&>(Primitive**, Primitive* const&) [178]
-----------------------------------------------
                0.00    0.00       1/1           Primitive** std::uninitialized_copy<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**) [198]
[190]    0.0    0.00    0.00       1         Primitive** std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**) [190]
                0.00    0.00       1/1           Primitive** std::copy<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**) [200]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Light, std::allocator<Light> >::push_back(Light const&) [56]
[191]    0.0    0.00    0.00       1         std::vector<Light, std::allocator<Light> >::end() [191]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > >::__normal_iterator(Light* const&) [135]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<Light, std::allocator<Light> >::_M_realloc_insert<Light const&>(__gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > >, Light const&) [55]
[192]    0.0    0.00    0.00       1         std::vector<Light, std::allocator<Light> >::begin() [192]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > >::__normal_iterator(Light* const&) [135]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Primitive*, std::allocator<Primitive*> >::operator=(std::vector<Primitive*, std::allocator<Primitive*> > const&) [61]
[193]    0.0    0.00    0.00       1         Primitive** std::vector<Primitive*, std::allocator<Primitive*> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > > >(unsigned int, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >) [193]
                0.00    0.00       1/2           std::_Vector_base<Primitive*, std::allocator<Primitive*> >::_M_allocate(unsigned int) [148]
                0.00    0.00       1/7           std::_Vector_base<Primitive*, std::allocator<Primitive*> >::_M_get_Tp_allocator() [112]
                0.00    0.00       1/1           Primitive** std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**, Primitive*>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**, std::allocator<Primitive*>&) [199]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Primitive*, std::allocator<Primitive*> >::push_back(Primitive* const&) [43]
[194]    0.0    0.00    0.00       1         std::vector<Primitive*, std::allocator<Primitive*> >::end() [194]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<Primitive**, std::vector<Primitive*, std::allocator<Primitive*> > >::__normal_iterator(Primitive** const&) [137]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<Primitive*, std::allocator<Primitive*> >::_M_realloc_insert<Primitive* const&>(__gnu_cxx::__normal_iterator<Primitive**, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive* const&) [42]
[195]    0.0    0.00    0.00       1         std::vector<Primitive*, std::allocator<Primitive*> >::begin() [195]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<Primitive**, std::vector<Primitive*, std::allocator<Primitive*> > >::__normal_iterator(Primitive** const&) [137]
-----------------------------------------------
                0.00    0.00       1/1           Primitive** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**) [197]
[196]    0.0    0.00    0.00       1         Primitive** std::__copy_move_a<false, Primitive* const*, Primitive**>(Primitive* const*, Primitive* const*, Primitive**) [196]
                0.00    0.00       1/1           Primitive** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Primitive*>(Primitive* const*, Primitive* const*, Primitive**) [188]
-----------------------------------------------
                0.00    0.00       1/1           Primitive** std::copy<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**) [200]
[197]    0.0    0.00    0.00       1         Primitive** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**) [197]
                0.00    0.00       2/2           Primitive* const* std::__niter_base<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >) [163]
                0.00    0.00       1/7           Primitive** std::__niter_base<Primitive**>(Primitive**) [113]
                0.00    0.00       1/1           Primitive** std::__copy_move_a<false, Primitive* const*, Primitive**>(Primitive* const*, Primitive* const*, Primitive**) [196]
-----------------------------------------------
                0.00    0.00       1/1           Primitive** std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**, Primitive*>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**, std::allocator<Primitive*>&) [199]
[198]    0.0    0.00    0.00       1         Primitive** std::uninitialized_copy<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**) [198]
                0.00    0.00       1/1           Primitive** std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**) [190]
-----------------------------------------------
                0.00    0.00       1/1           Primitive** std::vector<Primitive*, std::allocator<Primitive*> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > > >(unsigned int, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >) [193]
[199]    0.0    0.00    0.00       1         Primitive** std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**, Primitive*>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**, std::allocator<Primitive*>&) [199]
                0.00    0.00       1/1           Primitive** std::uninitialized_copy<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**) [198]
-----------------------------------------------
                0.00    0.00       1/1           Primitive** std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**) [190]
[200]    0.0    0.00    0.00       1         Primitive** std::copy<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**) [200]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > > std::__miter_base<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > > >(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >) [162]
                0.00    0.00       1/1           Primitive** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**) [197]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [202]
[201]    0.0    0.00    0.00       1         std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [201]
-----------------------------------------------
                0.00    0.00       1/1           main [49]
[202]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [202]
                0.00    0.00       1/1           std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [201]
-----------------------------------------------
                0.00    0.00       1/1           main [49]
[203]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [203]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2019 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [174] readScreen(Screen*)    [75] bool __gnu_cxx::operator!=<Light const*, std::vector<Light, std::allocator<Light> > >(__gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > > const&, __gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > > const&) [189] void std::allocator_traits<std::allocator<Primitive*> >::construct<Primitive*, Primitive* const&>(std::allocator<Primitive*>&, Primitive**, Primitive* const&)
  [36] readSphere(Scene*, Properties) [111] Color::operator*(float const&) const [17] Light* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >, Light*>(__gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >, __gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >, Light*)
  [63] readObserver(Observer*, char*, _iobuf*) [62] Vector::cross(Vector) const [157] Light* std::__uninitialized_copy<false>::__uninit_copy<Light const*, Light*>(Light const*, Light const*, Light*)
 [175] parseArguments(int, char**) [28] Vector::dotPoint(Vector) const [190] Primitive** std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**)
  [57] readBackground(Scene*) [11] Vector::operator/(float const&) const [158] Primitive** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Primitive**>, Primitive**>(std::move_iterator<Primitive**>, std::move_iterator<Primitive**>, Primitive**)
  [47] readProperties()       [27] Vector::operator-(Vector const&) const [55] void std::vector<Light, std::allocator<Light> >::_M_realloc_insert<Light const&>(__gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > >, Light const&)
 [176] readFile(char*, RayTracer*) [8] Vector::operator*(float const&) const [38] Light* std::vector<Light, std::allocator<Light> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > > >(unsigned int, __gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >, __gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >)
  [35] readLight(Scene*)      [30] Vector::operator+(Vector const&) const [191] std::vector<Light, std::allocator<Light> >::end()
  [58] Properties::Properties(Color, float, float, float, float, float) [78] __gnu_cxx::new_allocator<Light>::max_size() const [192] std::vector<Light, std::allocator<Light> >::begin()
  [44] Properties::Properties(Properties const&) [114] __gnu_cxx::new_allocator<Primitive*>::max_size() const [56] std::vector<Light, std::allocator<Light> >::push_back(Light const&)
  [45] Properties::Properties() [115] __gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > >::base() const [21] std::vector<Light, std::allocator<Light> >::vector(std::vector<Light, std::allocator<Light> > const&)
  [26] Ray::setP()            [69] __gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >::base() const [159] std::vector<Light, std::allocator<Light> >::vector()
  [12] Ray::Ray(Vector, Vector) [96] __gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >::operator*() const [94] std::vector<Light, std::allocator<Light> >::~vector()
  [31] Ray::Ray(Vector, Vector, float) [138] __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >::base() const [39] std::vector<Light, std::allocator<Light> >::operator=(std::vector<Light, std::allocator<Light> > const&)
  [23] Ray::Ray(Ray const&)  [116] __gnu_cxx::__normal_iterator<Primitive**, std::vector<Primitive*, std::allocator<Primitive*> > >::base() const [108] std::vector<Light, std::allocator<Light> >::operator[](unsigned int)
  [70] Color::Color(Color const&) [87] std::_Vector_base<Light, std::allocator<Light> >::_M_get_Tp_allocator() const [42] void std::vector<Primitive*, std::allocator<Primitive*> >::_M_realloc_insert<Primitive* const&>(__gnu_cxx::__normal_iterator<Primitive**, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive* const&)
 [110] Color::Color(float, float, float) [139] std::_Vector_base<Primitive*, std::allocator<Primitive*> >::_M_get_Tp_allocator() const [193] Primitive** std::vector<Primitive*, std::allocator<Primitive*> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > > >(unsigned int, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >)
  [16] Color::Color()        [117] std::move_iterator<Primitive**>::base() const [194] std::vector<Primitive*, std::allocator<Primitive*> >::end()
  [51] Light::Light(Color, Vector) [183] std::vector<Light, std::allocator<Light> >::_M_check_len(unsigned int, char const*) const [195] std::vector<Primitive*, std::allocator<Primitive*> >::begin()
  [32] Light::Light(Light const&) [97] std::vector<Light, std::allocator<Light> >::end() const [43] std::vector<Primitive*, std::allocator<Primitive*> >::push_back(Primitive* const&)
  [40] Scene::addPrimitive(Primitive*) [68] std::vector<Light, std::allocator<Light> >::size() const [160] std::vector<Primitive*, std::allocator<Primitive*> >::vector()
  [52] Scene::addLight(Light) [98] std::vector<Light, std::allocator<Light> >::begin() const [161] std::vector<Primitive*, std::allocator<Primitive*> >::~vector()
  [46] Scene::Scene()        [184] std::vector<Light, std::allocator<Light> >::capacity() const [61] std::vector<Primitive*, std::allocator<Primitive*> >::operator=(std::vector<Primitive*, std::allocator<Primitive*> > const&)
 [128] Scene::~Scene()       [140] std::vector<Light, std::allocator<Light> >::max_size() const [71] std::vector<Primitive*, std::allocator<Primitive*> >::operator[](unsigned int)
  [37] Scene::operator=(Scene const&) [41] std::vector<Primitive*, std::allocator<Primitive*> >::_M_check_len(unsigned int, char const*) const [18] void std::_Construct<Light, Light const&>(Light*, Light const&)
 [129] Screen::Screen()      [185] std::vector<Primitive*, std::allocator<Primitive*> >::end() const [99] Light* std::__addressof<Light>(Light&)
   [6] Sphere::rayIntersection(Ray*, Primitive**) [15] std::vector<Primitive*, std::allocator<Primitive*> >::size() const [162] __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > > std::__miter_base<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > > >(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >)
  [25] Sphere::getNormal(Vector) [186] std::vector<Primitive*, std::allocator<Primitive*> >::begin() const [121] decltype (__miter_base(({parm#1}.base)())) std::__miter_base<Primitive**>(std::move_iterator<Primitive**>)
  [50] Sphere::Sphere(Vector, float, Properties) [187] std::vector<Primitive*, std::allocator<Primitive*> >::capacity() const [122] Primitive** std::__miter_base<Primitive**>(Primitive**)
  [67] Vector::lenght()      [141] std::vector<Primitive*, std::allocator<Primitive*> >::max_size() const [163] Primitive* const* std::__niter_base<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >)
  [10] Vector::normalize()   [101] std::allocator<Light>::allocator(std::allocator<Light> const&) [113] Primitive** std::__niter_base<Primitive**>(Primitive**)
